Codigo Nacional,Nombre Completo,Laboratorio,PVP IVA,Indicaciones,Principios Activos,Clasificacion ATC,Imagen_URL,Video_URL
715502,"LIZIFEN 8,75 mg 16 PASTILLAS PARA CHUPAR (SABOR MIEL Y LIMON)","OPELLA HEALTHCARE SPAIN, S.L.","13,6",- Alivio sintomático a corto plazo del [DOLOR DE GARGANTA].,FLURBIPROFENO (BUCAL) 8.75 MILIGRAMOS,OTROS PREPARADOS PARA LA GARGANTA [N4],,
723455,"LIZIPAINA CLORHEXIDINA/BENZOCAINA 5 mg/2,5 mg 20 COMPRIMIDOS PARA CHUPAR (TUBO)","OPELLA HEALTHCARE SPAIN, S.L.","11,4","- Alivio sintomático de las [INFECCION BUCAL] y [FARINGITIS], que cursen con dolor y sin fiebre (irritación de garganta, [AFONIA], [RONQUERA], [AFTAS ORALES]).",CLORHEXIDINA (ESTOMATOLOGICO) DICLORHIDRATO 5.0 MILIGRAMOS; BENZOCAINA (ESTOMATOLOGICA) 2.5 MILIGRAMOS,ANTISEPTICOS [N4],,
710449,LOCETAR 50 mg/ml BARNIZ UÑAS MEDICAMENTOSO 1 FRASCO 5 ml (VIDRIO TIPO III),GALDERMA,"25,46","- Tratamiento de [TIÑA DE LAS UÑAS] ocasionadas por dermatofitos, [ONIQUIA POR CANDIDAS] u onicomicosis por otros hongos sensibles a amorolfina, sin afectación de la matriz ungueal.
 
 
 
 Se deben tener en cuenta las recomendaciones oficiales referentes al uso adecuado de antifúngicos, y en especial a aquellas relacionadas con problemas de resistencias.",AMOROLFINA 50.0 MILIGRAMOS,OTROS PREPARADOS ANTIFUNGICOS PARA USO TOPICO [N4],,
972166,LOPESTOP 2 mg 20 CAPSULAS,APOTHEKE LABORATORIOS S.L.,"8,95",- [DIARREA]. Tratamiento sintomático de los procesos diarreicos agudos o crónicos.,LOPERAMIDA CLORHIDRATO 2.0 MILIGRAMOS,ANTIPROPULSIVOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/100517/57210_materialas.jpg,https://www.youtube.com/watch?v=yz1aL8gPyhM
968529,LOPERAN 2 mg 20 CAPSULAS,CHIESI ESPAÑA,"10,71",- [DIARREA]. Tratamiento sintomático de los procesos diarreicos agudos o crónicos.,LOPERAMIDA CLORHIDRATO 2.0 MILIGRAMOS,ANTIPROPULSIVOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/100641/55317_materialas.jpg,https://www.youtube.com/watch?v=yz1aL8gPyhM
758032,LOPERAMIDA AUROVITAS 2 mg 20 CAPSULAS,AUROVITAS,"10,07",- [DIARREA]. Tratamiento sintomático de los procesos diarreicos agudos o crónicos.,LOPERAMIDA CLORHIDRATO 2.0 MILIGRAMOS,ANTIPROPULSIVOS [N4],,https://www.youtube.com/watch?v=yz1aL8gPyhM
758031,LOPERAMIDA AUROVITAS 2 mg 10 CAPSULAS,AUROVITAS,"6,1",- [DIARREA]. Tratamiento sintomático de los procesos diarreicos agudos o crónicos.,LOPERAMIDA CLORHIDRATO 2.0 MILIGRAMOS,ANTIPROPULSIVOS [N4],,https://www.youtube.com/watch?v=yz1aL8gPyhM
945188,LOPERAN 2 mg 10 CAPSULAS,CHIESI ESPAÑA,"7,09",- [DIARREA]. Tratamiento sintomático de los procesos diarreicos agudos o crónicos.,LOPERAMIDA CLORHIDRATO 2.0 MILIGRAMOS,ANTIPROPULSIVOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/100641/55317_materialas.jpg,https://www.youtube.com/watch?v=yz1aL8gPyhM
992412,"LUBRILAX 7,5 mg/ml GOTAS ORALES EN SOLUCION 1 FRASCO 30 ml",NORMON,"8,65","- Tratamiento sintomático del [ESTREÑIMIENTO] temporal, como el producido por reposo prolongado en cama o viajes. 
 
 
 
 - Para facilitar la evacuación intestinal en caso de hemorroides y fisuras de ano.",PICOSULFATO SODICO 7.5 MILIGRAMOS,LAXANTES DE CONTACTO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/91082/58540_materialas_1_2.jpg,
760977,"LUMOBRY 0,25 mg/ml COLIRIO EN SOLUCION 1 FRASCO 10 ml",BAUSCH & LOMB,19,- Tratamiento tópico de la [HIPEREMIA CONJUNTIVAL] aislada debida a irritación ocular leve en adultos.,BRIMONIDINA (OFTALMICO) TARTRATO 0.25 MILIGRAMOS,SIMPATICOMIMETICOS USADOS COMO DESCONGESTIVOS [N4],,
737668,MAGNESIA CINFA 200 mg/ml SUSPENSION ORAL 1 FRASCO 260 ml,CINFA,"6,95","- Tratamiento sintomático del [ESTREÑIMIENTO] ocasional.
 
 
 
 - Tratamiento sintomático y temporal de la [HIPERACIDEZ GASTRICA].","MAGNESIO, HIDROXIDO 200.0 MILIGRAMOS",COMPUESTOS DE MAGNESIO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/99128/34551_materialas.jpg,
650605,"MAGNESIA CINFA 2,4 g 14 SOBRES SUSPENSION ORAL 12 ml",CINFA,"7,81",- Tratamiento sintomático del [ESTREÑIMIENTO] ocasional.,"MAGNESIO, HIDROXIDO 2.4 GRAMOS",LAXANTES OSMOTICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/199959/66540_materialas.jpg,
656649,MAGION 450 mg 40 COMPRIMIDOS MASTICABLES,ERN,"2,72",- Tratamiento sintomático de la [HIPERACIDEZ GASTRICA].,MAGALDRATO 450.0 MILIGRAMOS,"COMBINACIONES Y COMPLEJOS DE COMPUESTO DE ALUMINIO, CALCIO Y MAGNESIO [N4]",,
687425,"MAGNESIA LAINCO 2,4 g 14 SOBRES SUSPENSION ORAL 12 ml",LAINCO,"6,48",- Tratamiento sintomático del [ESTREÑIMIENTO] ocasional.,"MAGNESIO, HIDROXIDO 2.4 GRAMOS",LAXANTES OSMOTICOS [N4],,
705672,"MAGNESIA SEID 2,4 g 14 SOBRES POLVO PARA SUSPENSION ORAL",SEID,"5,46",- Tratamiento sintomático del [ESTREÑIMIENTO] ocasional.,"MAGNESIO, HIDROXIDO 2.4 GRAMOS",LAXANTES OSMOTICOS [N4],,
856567,"MAGNESIOBOI 48,62 mg 50 COMPRIMIDOS",VICKS,"12,89","[DEFICIT DE MAGNESIO]: Prevención de estados carenciales de magnesio debidos a dietas pobres en verduras, cereales integrales y legumbres que se manifiesten con debilidad y calambres musculares, que pudieran producirse en adultos y niños mayores de 12 años.","MAGNESIO, LACTATO 404.85 MILIGRAMOS",MAGNESIO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/95737/54347_materialas.jpg,
706118,MAGNESIA LAINCO 200 mg/ml SUSPENSION ORAL 1 FRASCO 220 ml,LAINCO,"6,4",- Tratamiento sintomático del [ESTREÑIMIENTO] ocasional.,"MAGNESIO, HIDROXIDO 200.0 MILIGRAMOS",LAXANTES OSMOTICOS [N4],,
783241,"MAGNESIA SAN PELLEGRINO 3,6 g 20 SOBRES POLVO PARA SUSPENSION ORAL","ANOTACIONES FARMACEUTICAS, S.L.","10,62",- Tratamiento sintomático del [ESTREÑIMIENTO] ocasional.,"MAGNESIO, HIDROXIDO 3.6 GRAMOS",COMPUESTOS DE MAGNESIO [N4],,
720284,MAGNOGENE 45 COMPRIMIDOS RECUBIERTOS,URIACH CONSUMER HEALTHCARE,"13,19","[DEFICIT DE MAGNESIO]: prevención de estados carenciales de magnesio, en caso de alimentación pobre en verduras y cereales no refinados (con cascarilla), que se manifiestan con debilidad y calambres musculares.","MAGNESIO, FLUORURO 0.34 MILIGRAMOS; MAGNESIO, BROMURO 7.17 MILIGRAMOS; MAGNESIO, HIDROXIDO 125.06 MILIGRAMOS",MAGNESIO [N4],,
693796,MASTICAL 1250 mg (500 mg Ca) 60 COMPRIMIDOS MASTICABLES,RUBIO,"2,75","- [DEFICIT DE CALCIO]. Prevención y tratamiento de situaciones de déficit de calcio, como pacientes con dieta inadecuada, por lo general asociada a un aumento de la demanda (embarazadas, lactantes, ancianos, mujeres pre y postmenopáusicas, niños en edad de crecimiento). 
 
 
 
 - [OSTEOPOROSIS]. Coadyuvante del tratamiento específico para la prevención y el tratamiento de la osteoporosis. 
 
 
 
 - [HIPERFOSFATEMIA], como quelante de los iones fosfato.","CALCIO, CARBONATO 1250.0 MILIGRAMOS",CALCIO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/101600/58828_materialas.jpg,
655837,MASTICAL 1250 mg (500 mg Ca) 90 COMPRIMIDOS MASTICABLES,RUBIO,"4,12","- [DEFICIT DE CALCIO]. Prevención y tratamiento de situaciones de déficit de calcio, como pacientes con dieta inadecuada, por lo general asociada a un aumento de la demanda (embarazadas, lactantes, ancianos, mujeres pre y postmenopáusicas, niños en edad de crecimiento). 
 
 
 
 - [OSTEOPOROSIS]. Coadyuvante del tratamiento específico para la prevención y el tratamiento de la osteoporosis. 
 
 
 
 - [HIPERFOSFATEMIA], como quelante de los iones fosfato.","CALCIO, CARBONATO 1250.0 MILIGRAMOS",CALCIO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/101600/58828_materialas.jpg,
653782,MEDEBIOTIN FUERTE 5 mg 40 COMPRIMIDOS,REIG JOFRE,"3,78","- [DEFICIT DE BIOTINA]. Tratamiento del déficit de biotina y patologías asociadas, como eccema seborreico, acné, acrodinia, fragilidad ungueal, eritroderma o dermatitis exfoliativa.",BIOTINA 5.0 MILIGRAMOS,"OTROS PREPARADOS DE VITAMINAS, MONOFARMACOS [N4]",,
909333,MELANASA 20 mg/g CREMA 1 TUBO 15 g,VIÑAS,"18,88","- [HIPERPIGMENTACION CUTANEA] tal como el [MELASMA], el [LENTIGO] senil y las pecas (efélides).",HIDROQUINONA 20.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,
728354,MELATONITE 3 mg 10 COMPRIMIDOS,PHARMA NORD ESPAÑA S.L,"8,5","""MELATONITE"" 
 
 
 
 - Tratamiento a corto plazo del jet-lag en adultos.",MELATONINA 3.0 MILIGRAMOS,AGONISTAS DEL RECEPTOR DE MELATONINA [N4],,https://www.youtube.com/watch?v=y9Pexfn-gjQ
762711,MELATONINA NOXAREM 3 mg 10 COMPRIMIDOS,VEMEDIA PHARMA HISPANIA,"10,5",,MELATONINA 3.0 MILIGRAMOS,AGONISTAS DEL RECEPTOR DE MELATONINA [N4],,https://www.youtube.com/watch?v=y9Pexfn-gjQ
762712,MELATONINA NOXAREM 5 mg 10 COMPRIMIDOS,VEMEDIA PHARMA HISPANIA,"15,75",,MELATONINA 5.0 MILIGRAMOS,AGONISTAS DEL RECEPTOR DE MELATONINA [N4],,https://www.youtube.com/watch?v=y9Pexfn-gjQ
995175,MENALCOL REFORZADO 70º SOLUCION CUTANEA 1 FRASCO 250 ml (PE),REIG JOFRE,"3,01","- Antiséptico general. Desinfección de heridas, desinfección de la piel.",ALCOHOL ETILICO 0.7 MILILITROS; CLORHEXIDINA DIGLUCONATO 5.0 MILIGRAMOS,BIGUANIDAS Y AMIDINAS [N4],,
703404,MENSIFEM 60 COMPRIMIDOS RECUBIERTOS,BIONORICA SE,"16,89","Alivio de las molestias de la [MENOPAUSIA], tales como sofocos y sudoración intensa. 
 
 
 
 Para MTP: Su utilización se basa exclusivamente en un uso tradicional. 
 
 
 
 Se deben tener en cuenta las recomendaciones oficiales referentes al uso adecuado de antimicrobianos, y en especial a aquellas relacionadas con problemas de resistencias.",CIMICIFUGA EXTRACTO SECO 2.8 MILIGRAMOS,OTROS PRODUCTOS GINECOLOGICOS [N4],,
994657,MENAVEN 1000 UI/g GEL CUTANEO 1 TUBO 60 g,MENARINI,"11,96","[TROMBOFLEBITIS] [FLEBITIS]: Tratamiento de las afecciones del sistema venoso superficial, tromboflebitis superficial y tratamiento de la flebitis causada por catéter intravenoso.",HEPARINA (TOPICO) SODICO 1000.0 UI,HEPARINAS O HEPARINOIDES PARA USO TOPICO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/90011/58678_materialas_1.jpg,
803619,MENALMINA 10 MG/ML SOLUCION CUTANEA 1 FRASCO 40 ML,REIG JOFRE,"5,74","-""PRESENTACIONES 1%"": [DESINFECCION] de heridas, erosiones, [QUEMADURAS], [ESCARAS], desinfección de la piel en el preoperatorio. Desinfección del ombligo del recién nacido. Barrera frente a la infección bacteriana aplicada en las manos del personal sanitario (crema).
 
 
 
 -""PRESENTACIONES 4%"": Desinfección preoperatoria de las manos en cirugía, lavado antiséptico de las manos en hospitales y antisepsia pre/postoperatoria de la piel en pacientes sometidos a cirugía.
 
 
 
 - ""PULVERIZADOR"": Desinfecci",CLORHEXIDINA DIGLUCONATO 10.0 MILIGRAMOS,BIGUANIDAS Y AMIDINAS [N4],,
785584,MERCROMINA FILM 20 mg/ml SOLUCION CUTANEA 1 FRASCO 30 ml,LAINCO,"5,39","- Desinfección de heridas superficiales de la piel y mucosas: grietas, [ESCARAS] mecánicas, llagas, uñeros de extremidades, [QUEMADURAS], cicatrización y curas de [HERIDAS POSTOPERATORIAS], etc.",MERCUROCROMO 20.0 MILIGRAMOS,PRODUCTOS MERCURIALES [N4],,
665299,MICRALAX CITRATO/LAURIL SULFOACETATO 450 mg/ml + 45 mg/ml SOLUCION RECTAL 12 ENEMAS 5 ml,JNTL CONSUMER HEALTH SPAIN S.L.,"17,95","- Alivio sintomático y ocasional del [ESTREÑIMIENTO] y para facilitar el vaciado intestinal en casos necesarios. 
 
 
 
 - Para facilitar la evacuación intestinal en caso de hemorroides y fisuras de ano. 
 
 
 
 - [VACIADO GASTROINTESTINAL] previo a intervenciones quirúrgicas abdominales o pélvicas, rectoscopia o sigmoidoscopia.","SODIO, CITRATO DIHIDRATO 450.0 MILIGRAMOS; LAURILSULFATO SODICO ACETATO 45.0 MILIGRAMOS",ENEMAS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/89578/42509_materialas.jpg,
723849,MICRALAX CITRATO/LAURIL SULFOACETATO ELAM PHARMA 450 mg/ml + 45 mg/ml SOLUCION RECTAL 12 ENEMAS 5 ml,ELAM PHARMA,"17,95","- Alivio sintomático y ocasional del [ESTREÑIMIENTO] y para facilitar el vaciado intestinal en casos necesarios. 
 
 
 
 - Para facilitar la evacuación intestinal en caso de hemorroides y fisuras de ano. 
 
 
 
 - [VACIADO GASTROINTESTINAL] previo a intervenciones quirúrgicas abdominales o pélvicas, rectoscopia o sigmoidoscopia.","SODIO, CITRATO DIHIDRATO 450.0 MILIGRAMOS; LAURILSULFATO SODICO ACETATO 45.0 MILIGRAMOS",ENEMAS [N4],,
998625,MICRALAX CITRATO/LAURIL SULFOACETATO 450 mg/ml + 45 mg/ml SOLUCION RECTAL 4 ENEMAS 5 ml,JNTL CONSUMER HEALTH SPAIN S.L.,"8,95","- Alivio sintomático y ocasional del [ESTREÑIMIENTO] y para facilitar el vaciado intestinal en casos necesarios. 
 
 
 
 - Para facilitar la evacuación intestinal en caso de hemorroides y fisuras de ano. 
 
 
 
 - [VACIADO GASTROINTESTINAL] previo a intervenciones quirúrgicas abdominales o pélvicas, rectoscopia o sigmoidoscopia.","SODIO, CITRATO DIHIDRATO 450.0 MILIGRAMOS; LAURILSULFATO SODICO ACETATO 45.0 MILIGRAMOS",ENEMAS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/89578/42509_materialas.jpg,
723848,MICRALAX CITRATO/LAURIL SULFOACETATO ELAM PHARMA 450 mg/ml + 45 mg/ml SOLUCION RECTAL 4 ENEMAS 5 ml,ELAM PHARMA,"8,95","- Alivio sintomático y ocasional del [ESTREÑIMIENTO] y para facilitar el vaciado intestinal en casos necesarios. 
 
 
 
 - Para facilitar la evacuación intestinal en caso de hemorroides y fisuras de ano. 
 
 
 
 - [VACIADO GASTROINTESTINAL] previo a intervenciones quirúrgicas abdominales o pélvicas, rectoscopia o sigmoidoscopia.","SODIO, CITRATO DIHIDRATO 450.0 MILIGRAMOS; LAURILSULFATO SODICO ACETATO 45.0 MILIGRAMOS",ENEMAS [N4],,
703096,MINOXIDIL BIORGA 20 mg/ml SOLUCION CUTANEA 3 FRASCOS 60 ml + 3 ACCIONADORES DE BOQUILLA Y 2 ACCIONADORES CON CANULA,LABORATOIRES BAILLEUL,"20,28","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 20.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
703095,MINOXIDIL BIORGA 20 mg/ml SOLUCION CUTANEA 1 FRASCO 60 ml + 1 ACCIONADOR DE BOQUILLA Y 1 ACCIONADOR CON CANULA,LABORATOIRES BAILLEUL,"11,9","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 20.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
726523,MINOXIDIL CINFA 50 mg/ml SOLUCION CUTANEA 1 FRASCO 120 ml,CINFA,19,- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/397864/84408_materialas.jpg,https://www.youtube.com/watch?v=pfmaBgrWMiw
703098,MINOXIDIL BIORGA 50 mg/ml SOLUCION CUTANEA 3 FRASCOS 60 ml + 3 ACCIONADORES DE BOQUILLA Y 2 ACCIONADORES CON CANULA,LABORATOIRES BAILLEUL,"21,84","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
703266,MINOXIDIL VIÑAS 50 mg/ml SOLUCION CUTANEA 2 FRASCOS 120 ml,VIÑAS,"23,49",- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
663756,MINOXIDIL VIÑAS 50 mg/ml SOLUCION CUTANEA 3 FRASCOS 60 ml,VIÑAS,"22,5",- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
726522,MINOXIDIL CINFA 50 mg/ml SOLUCION CUTANEA 1 FRASCO 60 ml,CINFA,"11,49",- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/397864/84408_materialas.jpg,https://www.youtube.com/watch?v=pfmaBgrWMiw
651660,MINOXIDIL VIÑAS 50 mg/ml SOLUCION CUTANEA 1 FRASCO 60 ml,VIÑAS,"12,49",- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
703097,MINOXIDIL BIORGA 50 mg/ml SOLUCION CUTANEA 1 FRASCO 60 ml + 1 ACCIONADOR DE BOQUILLA Y 1 ACCIONADOR CON CANULA,LABORATOIRES BAILLEUL,"11,96","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
726525,MINOXIDIL CINFA 50 mg/ml SOLUCION CUTANEA 2 FRASCOS 120 ml,CINFA,"22,5",- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/397864/84408_materialas.jpg,https://www.youtube.com/watch?v=pfmaBgrWMiw
654544,MINOXIDIL VIÑAS 50 mg/ml SOLUCION CUTANEA 2 FRASCOS 60 ml,VIÑAS,20,- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
727461,"MINUSTOSAN EFG 1,5 mg/ml JARABE 1 FRASCO 200 ml","MEDOCHEMIE IBERIA, S.A.","9,45",,DEXTROMETORFANO BROMHIDRATO 1.5 MILIGRAMOS,ALCALOIDES DEL OPIO Y DERIVADOS [N4],,https://www.youtube.com/watch?v=i0UX_r9Gz3o
694224,"MIRAZUL 1,25 mg/ml COLIRIO EN SOLUCION 1 FRASCO 10 ml",FARDI,"9,76","- Alivio sintomático de la [CONJUNTIVITIS] leve (picor y enrojecimiento) producida por fatiga ocular, catarro estacional, fiebre del heno y agentes externos como sol, viento, polvo, humos, lentillas, cloro de piscinas.",FENILEFRINA (OFTALMICO) CLORHIDRATO 1.25 MILIGRAMOS,SIMPATICOMIMETICOS USADOS COMO DESCONGESTIVOS [N4],,
789339,MODANE 12 mg 20 COMPRIMIDOS RECUBIERTOS,KORHISPANA,5,- Tratamiento de corta duración del [ESTREÑIMIENTO] ocasional.,"SENA, GLUCOSIDOS CALCICO 12.0 MILIGRAMOS",LAXANTES DE CONTACTO [N4],,
789693,"MOSEGOR 0,25 mg/5 ml SOLUCION ORAL 1 FRASCO 200 ml",NOVARTIS FARMACEUTICA,"9,96","- Estimulante del apetito en niños y adultos con [ANOREXIA], delgadez causada por factores psíquicos o nerviosos o pérdida de peso en caso de convalecencia, o asociada a adolescencia o en pacientes ancianos.",PIZOTIFENO 0.25 MILIGRAMOS,OTROS PREPARADOS ANTIMIGRAÑOSOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/97748/50671_materialas.jpg,
701276,MUCOACTIOL 50 mg/ml SOLUCION ORAL 1 FRASCO 200 ml,ALMIRALL S.A.,"8,59","- [HIPERVISCOSIDAD BRONQUIAL].
 
 
 
 * Tratamiento sintomático de procesos de vías respiratorias superiores, como [RESFRIADO COMUN] y [GRIPE], que cursen con exceso de secreción mucosa.",CARBOCISTEINA 50.0 MILIGRAMOS,MUCOLITICOS [N4],,
722321,MUCIBRON FORTE 6 mg/ml SOLUCION ORAL 1 FRASCO 250 ml,NORMON,"10,35",- Reducción de la de la [HIPERVISCOSIDAD BRONQUIAL] en [RESFRIADO COMUN] y [GRIPE].,AMBROXOL CLORHIDRATO 6.0 MILIGRAMOS,MUCOLITICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/393226/83276_materialas.jpg,https://www.youtube.com/watch?v=FBeZyW2mSrI
963421,MUCIBRON 3 mg/ml SOLUCION ORAL 1 FRASCO 200 ml,NORMON,"8,45",- Reducción de la de la [HIPERVISCOSIDAD BRONQUIAL] en [RESFRIADO COMUN] y [GRIPE].,AMBROXOL CLORHIDRATO 3.0 MILIGRAMOS,MUCOLITICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/93132/56538_materialas.jpg,https://www.youtube.com/watch?v=FBeZyW2mSrI
693321,MUCOSAN RETARD 75 mg 10 CAPSULAS LIBERACION PROLONGADA,"OPELLA HEALTHCARE SPAIN, S.L.","6,5",- Reducción de la de la [HIPERVISCOSIDAD BRONQUIAL] en [RESFRIADO COMUN] y [GRIPE].,AMBROXOL CLORHIDRATO 75.0 MILIGRAMOS,MUCOLITICOS [N4],,https://www.youtube.com/watch?v=FBeZyW2mSrI
656245,MUCOSAN 6 mg/ml JARABE 1 FRASCO 250 ml,"OPELLA HEALTHCARE SPAIN, S.L.","11,49",- Reducción de la de la [HIPERVISCOSIDAD BRONQUIAL] en [RESFRIADO COMUN] y [GRIPE].,AMBROXOL CLORHIDRATO 6.0 MILIGRAMOS,MUCOLITICOS [N4],,https://www.youtube.com/watch?v=FBeZyW2mSrI
756833,MUCOSAN PEDIATRICO 3 mg/ml JARABE 1 FRASCO 200 ml,"OPELLA HEALTHCARE SPAIN, S.L.","9,9",- Reducción de la de la [HIPERVISCOSIDAD BRONQUIAL] en [RESFRIADO COMUN] y [GRIPE].,AMBROXOL CLORHIDRATO 3.0 MILIGRAMOS,MUCOLITICOS [N4],,https://www.youtube.com/watch?v=FBeZyW2mSrI
674788,MUXIMED EFG 3 mg/ml JARABE 1 FRASCO 200 ml,ARISTO PHARMA IBERIA S.L.,"4,84","- Reducción de la de la [HIPERVISCOSIDAD BRONQUIAL] en [RESFRIADO COMUN] y [GRIPE].
 
 
 
 * Tratamiento de procesos agudos y crónicos de las vías respiratorias que requieran tratamiento secretolítico.",AMBROXOL CLORHIDRATO 3.0 MILIGRAMOS,MUCOLITICOS [N4],,https://www.youtube.com/watch?v=FBeZyW2mSrI
762287,MUVAGYN 10^8 UFC/ 10^8 UFC 8 CAPSULAS VAGINALES,CASEN RECORDATI S.L.,"29,66","- Para la normalización de la microbiota vaginal alterada después del tratamiento antibiótico de la [VAGINOSIS BACTERIANA]. 
 
 
 
 - Para mantener una microbiota vaginal normal en caso de [INFECCIONES DEL TRACTO URINARIO] recurrentes.",LACTOBACILLUS GASSERI 1.0 10^8 UFC; LACTOBACILLUS RHAMNOSUS 1.0 10^8 UFC,OTROS ANTIINFECCIOSOS Y ANTISEPTICOS [N4],,
790931,NANI PREDENTAL 50 mg/g GEL GINGIVAL 1 TUBO 10 ml,ALTER,"7,15","- Alivio temporal y sintomático de las molestias de las encías en las fases primarias de la dentición ([SINDROME DE ERUPCION DENTARIA]), en niños a partir de 4 meses de edad.",BENZOCAINA (ESTOMATOLOGICA) 50.0 MILIGRAMOS,OTROS AGENTES PARA TRATAMIENTO ORAL-LOCAL [N4],,
659988,"NASALVICKS 0,5 mg/ml SOLUCION PARA PULVERIZACION NASAL 1 FRASCO 15 ml",VICKS,"8,99","- [CONGESTION NASAL]. Alivio sintomático local de la congestión nasal en [RESFRIADO COMUN], y otras afecciones nasales como [RINITIS] y [SINUSITIS].",OXIMETAZOLINA (NASAL) CLORHIDRATO 0.5 MILIGRAMOS,"SIMPATICOMIMETICOS, MONOFARMACOS [N4]",,https://www.youtube.com/watch?v=di4ZG73jTQw
673046,"NASOLINA 0,57 mg/ml SOLUCION PARA PULVERIZACION NASAL 1 FRASCO 20 ml",SALVAT,"7,42","- Tratamiento sintomático de la [CONGESTION NASAL] local y temporal, como en el caso de [RESFRIADO COMUN] y [RINITIS].",OXIMETAZOLINA (NASAL) CLORHIDRATO 0.5 MILIGRAMOS,"SIMPATICOMIMETICOS, MONOFARMACOS [N4]",,https://www.youtube.com/watch?v=di4ZG73jTQw
